Partner	PublicationType	ItemPII	DOI	ItemSubType	ItemWeight	ItemStage	JNL Acronym	ItemVersion	ISSN	CID	HubPII	VolumeStart	VolumeEnd	IssueStart	IssueEnd	Supplement	CoverDateStart	CoverDateEnd	ISBN	ItemOnline	ItemVorOnline	GreenOA EmbargoDate	EmbargoPeriod	ItemLastLoadEW	ItemLastLoadXOCS	OpenAccessStatus	OpenAccessEffDate	OpenAccessWinType	OpenAccessLicense	OpenAccessSponsorName	OpenAccessSponsorType	CopyrightLine	LicenseLine	FirstPage	LastPage	ItemNumber	PageCount	FigureCount	TableCount	MathMLCount	MMCCount	Status	Remarks	
Florida	JL	S1058-2746(13)00154-7	10.1016/j.jse.2013.03.008	fla	FULL-TEXT	S300	YMSE	S300.1	1058-2746	272720	S1058-2746(12)X0024-7	22		12			201312			2013-05-08		2014-08-06	12	2013-11-16T00:49:54	2015-05-15T04:53:16.883222-04:00							"Copyright © 2013 Journal of Shoulder and Elbow Surgery Board of Trustees. Published by Mosby, Inc. All rights reserved."		1695	1701		7	5	1	0	0	Uploaded	14-Jul	
Florida	JL	S0014-2999(13)00322-1	10.1016/j.ejphar.2013.04.017	fla	FULL-TEXT	S250	EJP	S250.1	0014-2999	271077	S0014-2999(13)X0015-9	713		1	3		20130805			2013-05-09		2014-08-07	12	2013-05-30T06:31:36	2015-05-14T00:16:50.770063-04:00							Copyright © 2013 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		89	93		5	1	2	0	0	Uploaded	8-Jun	
Florida	JL	S0022-0302(13)00334-2	10.3168/jds.2012-6278	rev	FULL-TEXT	S300	JODS	S300.3	0022-0302	279785	S0022-0302(13)X0007-4	96		7			201307			2013-05-09		2014-08-07	12	2015-09-28T12:56:34	2015-09-28T11:14:18.1753-04:00							Copyright © 2013 American Dairy Science Association. Published by Elsevier Inc. All rights reserved.		4079	4093		15	4	1	0	0	Out of scope: as per Heber	excluded	
Florida	JL	S0022-1910(13)00102-9	10.1016/j.jinsphys.2013.04.010	fla	FULL-TEXT	S300	IP	S300.2	0022-1910	271905	S0022-1910(13)X0008-3	59		8			201308			2013-05-09		2014-08-07	12	2014-09-27T03:07:52	2015-05-14T01:14:54.847059-04:00							Copyright © 2013 Published by Elsevier Ltd.		761	766		6	7	1	32	0	Uploaded	8-Jun	
Florida	JL	S0141-0296(13)00162-4	10.1016/j.engstruct.2013.03.039	fla	FULL-TEXT	S300	JEST	S300.1	0141-0296	271087	S0141-0296(13)X0006-9	54				C	201309			2013-05-09		2015-08-07	24	2013-06-04T23:10:37	2015-05-14T04:05:43.807335-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		47	56		10	17	7	5	0	Uploaded	8-Jun	
Qatar	JL	S0167-4048(13)00082-5	10.1016/j.cose.2013.04.006	fla	FULL-TEXT	S300	COSE	S300.1	0167-4048	271887	S0167-4048(13)X0006-9	37				C	201309			2013-05-09		2015-08-07	24	2013-07-19T01:34:03	2015-05-14T04:51:30.865323-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		62	71		10	8	1	0	0	Uploaded	8-Jun	
Florida	JL	S0278-4343(13)00138-6	10.1016/j.csr.2013.04.038	fla	FULL-TEXT	S300	CSR	S300.1	0278-4343	271732	S0278-4343(13)X0010-X	63				C	20130715			2013-05-09		2015-08-07	24	2013-06-11T23:38:05	2015-05-14T06:29:52.076634-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		1	12		12	9	2	50	0	Uploaded	8-Jun	
Florida	JL	S0735-1097(13)01784-1	10.1016/j.jacc.2013.04.025	fla	FULL-TEXT	S300	JAC	S300.3	0735-1097	271027	S0735-1097(13)X0037-3	62		16			20131015			2013-05-09		2014-08-07	12	2015-02-06T18:49:24	2015-05-15T02:03:08.408414-04:00	Full	2014-10-15T00:02:03Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2013 American College of Cardiology Foundation. Published by Elsevier Inc. All rights reserved.		1409	1418		10	2	2	0	1	Uploaded	17-Jun	
Florida	JL	S0939-6411(13)00163-X	10.1016/j.ejpb.2013.04.017	fla	FULL-TEXT	S300	EJPB	S300.1	0939-6411	271237	S0939-6411(13)X0009-8	85		3		PA	201311			2013-05-09		2014-08-07	12	2013-11-22T20:47:49	2015-05-15T03:30:19.127534-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		531	540		10	7	5	6	0	Uploaded	15-Jul	
Florida	JL	S0956-7135(13)00220-X	10.1016/j.foodcont.2013.04.036	fla	FULL-TEXT	S300	JFCO	S300.1	0956-7135	271164	S0956-7135(13)X0006-4	34		2			201312			2013-05-09		2014-08-07	12	2013-08-07T20:44:14	2015-05-15T03:43:39.421312-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		398	403		6	6	5	0	0	Uploaded	8-Jun	
Florida	JL	S0960-8524(13)00750-5	10.1016/j.biortech.2013.04.117	sco	FULL-TEXT	S300	BITE	S300.2	0960-8524	271433	S0960-8524(13)X0011-2	140				C	201307			2013-05-09		2015-08-07	24	2014-10-01T00:05:27	2015-05-15T03:58:50.499931-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		439	442		4	2	0	1	0	Uploaded	14-Jun	
Florida	JL	S1047-9651(13)00017-X	10.1016/j.pmr.2013.03.005	rev	FULL-TEXT	S300	PMC	S300.1	1047-9651	273353	S1047-9651(13)X0003-8	24		3			201308		978-0-323-18615-5	2013-05-10		2014-08-08	12	2013-07-30T16:48:30	2015-05-15T04:40:03.573995-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		521	538		18	2	1	0	0	Uploaded	8-Jun	
Qatar	JL	S1319-0164(13)00044-3	10.1016/j.jsps.2013.04.006	sco	FULL-TEXT	S300	SPJ	S300.1	1319-0164	278665	S1319-0164(13)X0003-9	21		3			201307			2013-05-10		2013-08-08	0	2013-06-14T15:46:17	2015-05-15T05:30:52.100351-04:00	Full	2013-07-22T13:29:14Z		http://creativecommons.org/licenses/by-nc-nd/3.0/	King Saud University	FundingBody	Copyright © 2013 Production and hosting by Elsevier B.V.		323	325		3	1	0	0	0	Uploaded	14-Jun	
Florida	JL	S0006-291X(13)00788-2	10.1016/j.bbrc.2013.05.018	sco	FULL-TEXT	S300	YBBRC	S300.2	0006-291X	272308	S0006-291X(13)X0023-3	435		3			20130607			2013-05-11		2014-08-09	12	2014-08-20T12:17:27	2015-05-13T23:39:09.294303-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		488	492		5	2	0	0	0	Uploaded	8-Jun	
Florida	JL	S1046-2023(13)00141-2	10.1016/j.ymeth.2013.04.024	rev	FULL-TEXT	S300	YMETH	S300.2	1046-2023	272416	S1046-2023(13)X0008-8	61		1			20130515			2013-05-11		2014-08-09	12	2013-06-13T07:04:27	2015-05-15T04:37:42.104554-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		3	9		7	2	2	0	0	Uploaded	14-Jun	
Florida	JL	S1567-1348(13)00189-5	10.1016/j.meegid.2013.05.004	fla	FULL-TEXT	S300	MEEGID	S300.2	1567-1348	272223	S1567-1348(13)X0006-1	19				C	201310			2013-05-11		2014-08-09	12	2014-10-01T01:24:23	2015-05-15T06:41:39.193503-04:00							Copyright © 2013 Elsevier B.V. Published by Elsevier B.V. All rights reserved.		369	377		9	2	3	0	1	Uploaded	14-Jun	
Florida	JL	S0025-3227(13)00075-3	10.1016/j.margeo.2013.04.018	fla	FULL-TEXT	S300	MARGO	S300.2	0025-3227	271781	S0025-3227(13)X0005-2	340				C	20130601			2013-05-13		2015-08-11	24	2014-05-11T20:43:52	2015-05-14T01:59:36.211776-04:00							Published by Elsevier B.V.		71	81		11	14	1	16	0	Uploaded	8-Jun	
Florida	JL	S0093-934X(13)00077-1	10.1016/j.bandl.2013.03.005	fla	FULL-TEXT	S300	YBRLN	S300.2	0093-934X	272554	S0093-934X(13)X0008-2	126		2			201308			2013-05-13		2014-08-11	12	2014-08-20T12:19:39	2015-05-14T03:37:49.050334-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		109	122		14	4	3	0	1	Uploaded	8-Jun	
Florida	JL	S0735-6757(13)00127-7	10.1016/j.ajem.2013.02.022	cor	FULL-TEXT	S300	YAJEM	S300.1	0735-6757	272456	S0735-6757(13)X0005-1	31		6			201306			2013-05-13		2014-08-11	12	2013-06-12T19:40:04	2015-05-15T02:04:25.293072-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		989			1	0	0	0	0	Uploaded	24-Jun	
Florida	JL	S0006-3207(13)00095-5	10.1016/j.biocon.2013.03.028	fla	FULL-TEXT	S300	BIOC	S300.2	0006-3207	271811	S0006-3207(13)X0005-9	162				C	201306			2013-05-14		2015-08-12	24	2015-09-22T16:49:21	2015-09-27T00:16:49.681333-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		107	115		9	2	4	10	0	Uploaded	8-Jun	
Florida	JL	S0021-9150(13)00305-5	10.1016/j.atherosclerosis.2013.05.002	fla	FULL-TEXT	S300	ATH	S300.4	0021-9150	271064	S0021-9150(13)X0008-5	229		2			201308			2013-05-14		2014-08-12	12	2014-08-23T14:22:57	2015-05-14T00:52:26.858298-04:00							Copyright © 2013 Elsevier Ireland Ltd. All rights reserved.		310	316		7	0	5	0	1	Uploaded	8-Jun	
Florida	JL	S0023-9690(13)00028-3	10.1016/j.lmot.2013.02.004	fla	FULL-TEXT	S300	YLMOT	S300.2	0023-9690	272485	S0023-9690(13)X0004-9	44		4			201311			2013-05-14		2015-08-12	24	2015-09-28T12:54:42	2015-09-28T12:34:38.379353-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		218	228		11	6	2	0	0	Uploaded	8-Jun	
Florida	JL	S0885-5765(13)00031-3	10.1016/j.pmpp.2013.05.002	fla	FULL-TEXT	S300	YPMPP	S300.1	0885-5765	272405	S0885-5765(13)X0003-7	83				C	201307			2013-05-14		2015-08-12	24	2013-07-26T00:53:02	2015-05-15T02:21:12.564394-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		69	74		6	5	0	0	0	Uploaded	17-Jun	
Florida	JL	S1083-8791(13)00203-6	10.1016/j.bbmt.2013.05.008	rev	FULL-TEXT	S300	YBBMT	S300.2	1083-8791	272926	S1083-8791(13)X0008-4	19		9			201309			2013-05-14		2014-08-12	12	2013-09-19T20:43:32	2015-05-15T05:07:47.134726-04:00	Full	2015-04-10T09:30:07Z	OpenArchive	http://creativecommons.org/licenses/by-nc-nd/4.0/		Author	Copyright © 2013 American Society for Blood and Marrow Transplantation. Published by Elsevier Inc.		1301	1309		9	1	3	0	0	Uploaded	14-Jun	
Florida	JL	S0277-5387(13)00364-1	10.1016/j.poly.2013.05.011	fla	FULL-TEXT	S300	POLY	S300.2	0277-5387	271375	S0277-5387(13)X0017-8	66				C	20131213			2013-05-16		2015-08-14	24	2014-08-19T10:40:25	2015-05-14T06:24:24.352579-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		264	267		4	5	0	7	1	Uploaded	8-Jun	
Florida	JL	S1049-9644(13)00101-1	10.1016/j.biocontrol.2013.04.006	fla	FULL-TEXT	S300	YBCON	S300.1	1049-9644	272466	S1049-9644(13)X0007-6	66		2			201308			2013-05-16		2014-08-14	12	2013-06-19T18:18:15	2015-05-15T04:41:13.641593-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		125	131		7	7	2	0	0	Uploaded	14-Jun	
Florida	JL	S1201-9712(13)00147-1	10.1016/j.ijid.2013.03.018	fla	FULL-TEXT	S300	IJID	S300.1	1201-9712	272991	S1201-9712(13)X0011-6	17		11			201311			2013-05-16		2013-08-14	0	2013-10-12T08:44:13	2015-05-15T05:24:35.564343-04:00	Full	2014-01-08T12:57:04Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Published by Elsevier Ltd.		e1000	e1004		5	3	3	0	0	Uploaded	14-Jun	
Florida	JL	S1389-9457(13)00133-0	10.1016/j.sleep.2013.04.002	fla	FULL-TEXT	S300	SLEEP	S300.4	1389-9457	272127	S1389-9457(13)X0006-1	14		7			201307			2013-05-16		2014-08-14	12	2014-09-30T22:43:43	2015-05-15T06:12:06.626068-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		641	647		7	1	4	0	1	Uploaded	14-Jun	
Florida	JL	S0168-1923(13)00088-9	10.1016/j.agrformet.2013.04.011	fla	FULL-TEXT	S300	AGMET	S300.2	0168-1923	271723	S0168-1923(13)X0005-X	177				C	20130815			2013-05-17		2015-08-15	24	2014-08-12T08:48:58	2015-05-14T05:17:02.276296-04:00	Full	2013-10-16T08:56:51Z		http://creativecommons.org/licenses/by-nc-nd/3.0/		ElsevierWaived	Copyright © 2013 The Authors. Published by Elsevier Ltd.		101	109		9	5	3	0	0	Uploaded	8-Jun	
Florida	JL	S0168-1699(13)00077-X	10.1016/j.compag.2013.04.003	fla	FULL-TEXT	S300	COMPAG	S300.1	0168-1699	271304	S0168-1699(13)X0006-7	96				C	201308			2013-05-18		2015-08-16	24	2013-07-10T20:45:17	2015-05-14T05:12:31.232478-04:00							Published by Elsevier B.V.		1	12		12	3	5	0	3	Uploaded	8-Jun	
Florida	JL	S1043-4666(13)00217-2	10.1016/j.cyto.2013.04.036	fla	FULL-TEXT	S300	YCYTO	S300.3	1043-4666	272515	S1043-4666(13)X0009-2	63		3			201309			2013-05-18		2014-08-16	12	2015-07-21T16:49:22	2015-07-21T12:49:24.04398-04:00	Full	2013-10-21T12:02:42Z		http://creativecommons.org/licenses/by/3.0/		ElsevierWaived	Copyright © 2013 The Authors. Published by Elsevier Ltd.		237	240		4	1	0	0	0	Uploaded	14-Jun	
Florida	JL	S1470-160X(13)00185-4	10.1016/j.ecolind.2013.04.022	fla	FULL-TEXT	S300	ECOIND	S300.2	1470-160X	272241	S1470-160X(13)X0008-1	34				C	201311			2013-05-18		2015-08-16	24	2014-09-30T23:22:10	2015-05-15T06:19:48.703964-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		69	75		7	4	3	2	0	Uploaded	8-Jun	
Florida	JL	S1525-5050(13)00191-1	10.1016/j.yebeh.2013.04.007	cor	FULL-TEXT	S300	YEBEH	S300.3	1525-5050	272395	S1525-5050(13)X0006-X	28		1			201307			2013-05-18		2014-08-16	12	2014-09-30T23:54:04	2015-05-15T06:27:38.345586-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		132			1	0	0	0	0	Uploaded	24-Jun	
Florida	JL	S1569-9048(13)00152-3	10.1016/j.resp.2013.05.012	rev	FULL-TEXT	S300	RESPNB	S300.2	1569-9048	272293	S1569-9048(13)X0012-6	189		2			20131101			2013-05-18		2014-08-16	12	2014-10-01T06:24:31	2015-05-15T06:47:48.292792-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		377	383		7	2	0	0	0	Uploaded	14-Jun	
Florida	JL	S0001-8791(13)00115-2	10.1016/j.jvb.2013.05.003	fla	FULL-TEXT	S300	YJVBE	S300.3	0001-8791	272611	S0001-8791(13)X0007-7	83		3			201312			2013-05-20		2016-08-17	36	2014-05-05T16:48:04	2015-05-13T23:10:01.082045-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		219	228		10	2	1	0	0	Uploaded	8-Jun	
Florida	JL	S0161-813X(13)00081-8	10.1016/j.neuro.2013.05.004	fla	FULL-TEXT	S300	NEUTOX	S300.2	0161-813X	272194	S0161-813X(13)X0004-X	37				C	201307			2013-05-20		2014-08-18	12	2015-05-16T11:23:00	2015-05-16T10:20:26.053253-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		207	219		13	8	0	3	0	Uploaded	8-Jun	
Florida	JL	S0195-9255(13)00036-X	10.1016/j.eiar.2013.03.002	fla	FULL-TEXT	S300	EIR	S300.2	0195-9255	271832	S0195-9255(13)X0005-8	42				C	201309			2013-05-20		2015-08-18	24	2014-05-28T00:50:00	2015-05-14T05:44:01.949088-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		39	50		12	4	5	0	0	Uploaded	8-Jun	
Florida	JL	S0735-6757(13)00246-5	10.1016/j.ajem.2013.04.015	crp	FULL-TEXT	S300	YAJEM	S300.1	0735-6757	272456	S0735-6757(13)X0007-5	31		8			201308			2013-05-20		2014-08-18	12	2013-07-30T12:50:24	2015-05-15T02:04:25.293072-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		1294.e1	1294.e3		3	0	1	0	0	Uploaded	17-Jun	
Florida	JL	S0920-5861(13)00142-9	10.1016/j.cattod.2013.04.001	fla	FULL-TEXT	S300	CATTOD	S300.1	0920-5861	271364	S0920-5861(13)X0012-4	214				C	20131001			2013-05-20		2015-08-18	24	2013-07-17T20:55:34	2015-05-15T02:49:32.989447-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		90	99		10	8	2	0	0	Uploaded	14-Jun	
Florida	JL	S0022-3697(13)00200-X	10.1016/j.jpcs.2013.05.012	fla	FULL-TEXT	S300	PCS	S300.1	0022-3697	271592	S0022-3697(13)X0009-5	74		10			201310			2013-05-21		2015-08-19	24	2013-06-24T21:28:05	2015-05-14T01:34:11.926704-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		1487	1491		5	5	1	20	0	Uploaded	8-Jun	
Florida	JL	S0741-5214(13)00030-X	10.1016/j.jvs.2012.12.043	fla	FULL-TEXT	S300	YMVA	S300.2	0741-5214	272610	S0741-5214(12)X0019-3	58		1			201307			2013-05-21		2014-08-19	12	2014-08-29T11:25:53	2015-06-30T21:34:40.246976-04:00	Full	2015-07-01T00:48:11Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2013 Society for Vascular Surgery. Published by Elsevier Inc. All rights reserved.		56	65.e1		11	4	6	0	0	Uploaded	8-Jun	
Qatar	JL	S1434-8411(13)00129-5	10.1016/j.aeue.2013.05.002	fla	FULL-TEXT	S300	AEUE	S300.1	1434-8411	273242	S1434-8411(13)X0011-1	67		11			201311			2013-05-21		2015-08-19	24	2013-09-01T00:55:22	2015-05-15T06:12:59.095457-04:00							Copyright © 2013 Elsevier GmbH. All rights reserved.		910	925		16	12	0	139	0	Uploaded	14-Jun	
Florida	JL	S0735-6757(13)00220-9	10.1016/j.ajem.2013.04.013	fla	FULL-TEXT	S300	YAJEM	S300.2	0735-6757	272456	S0735-6757(13)X0006-3	31		7			201307			2013-05-22		2014-08-20	12	2013-07-01T20:44:28	2015-05-15T02:04:25.293072-04:00							Copyright © 2013 Published by Elsevier Inc.		1098	1102		5	3	1	0	0	Uploaded	17-Jun	
Florida	JL	S0740-5472(13)00079-2	10.1016/j.jsat.2013.04.004	fla	FULL-TEXT	S300	SAT	S300.1	0740-5472	271299	S0740-5472(13)X0006-6	45		3			201309			2013-05-22		2014-08-20	12	2013-07-13T00:46:45	2015-05-15T02:07:55.665599-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		249	256		8	2	4	0	0	Uploaded	17-Jun	
Florida	JL	S0920-9964(13)00227-2	10.1016/j.schres.2013.04.027	dis	FULL-TEXT	S300	SCHRES	S300.3	0920-9964	271176	S0920-9964(13)X0010-6	150		1			201310			2013-05-22		2014-08-20	12	2014-08-30T01:07:53	2015-05-15T02:50:30.918712-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		15	20		6	0	1	0	0	Uploaded	14-Jun	
Florida	JL	S0960-894X(13)00634-3	10.1016/j.bmcl.2013.05.039	sco	FULL-TEXT	S300	BMCL	S300.2	0960-894X	271398	S0960-894X(13)X0013-7	23		14			20130715			2013-05-22		2015-08-20	24	2014-08-25T09:11:03	2015-05-15T04:01:48.318213-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		4145	4149		5	9	0	0	1	Uploaded	8-Jun	
Florida	JL	S1096-7192(13)00174-1	10.1016/j.ymgme.2013.05.008	cnf	FULL-TEXT	S300	YMGME	S300.3	1096-7192	272386	S1096-7192(13)X0008-3	109		4			201308			2013-05-22		2014-08-20	12	2014-10-01T12:59:13	2015-05-15T05:15:48.773312-04:00							Copyright © 2013  Published by Elsevier Inc. All rights reserved.		319	328		10	0	1	0	0	Uploaded	14-Jun	
Qatar	JL	S0024-3841(13)00100-9	10.1016/j.lingua.2013.04.005	fla	FULL-TEXT	S300	LINGUA	S300.2	0024-3841	271778	S0024-3841(13)X0011-7	133				C	201309			2013-05-23		2016-08-20	36	2014-09-08T08:41:28	2015-05-14T01:53:19.261983-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		101	126		26	7	20	0	0	Uploaded	8-Jun	
Florida	JL	S0169-8095(13)00132-4	10.1016/j.atmosres.2013.05.005	edi	FULL-TEXT	S300	ATMOS	S300.2	0169-8095	271881	S0169-8095(13)X0007-9	129	130			C	20130728			2013-05-23		2015-08-21	24	2014-05-07T08:44:13	2015-05-14T05:31:34.749893-04:00							Copyright © 2013 Published by Elsevier B.V.		33			1	0	0	0	0	Uploaded	24-Jun	
Florida	JL	S0309-1740(13)00221-0	10.1016/j.meatsci.2013.05.027	fla	FULL-TEXT	S300	MESC	S300.3	0309-1740	271230	S0309-1740(13)X0008-7	95		3			201311			2013-05-23		2014-08-21	12	2014-08-29T07:41:22	2015-05-14T07:13:29.676167-04:00							Published by Elsevier Ltd.		445	450		6	0	0	0	0	Uploaded	17-Jun	
Florida	JL	S0531-5565(13)00192-7	10.1016/j.exger.2013.05.058	fla	FULL-TEXT	S300	EXG	S300.2	0531-5565	271341	S0531-5565(13)X0008-7	48		8			201308			2013-05-23		2014-08-21	12	2014-05-25T08:46:18	2015-05-14T08:23:58.686252-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		701	704		4	0	2	0	0	Uploaded	17-Jun	
Florida	JL	S0749-0739(13)00026-6	10.1016/j.cveq.2013.04.003	rev	FULL-TEXT	S300	VEP	S300.1	0749-0739	273339	S0749-0739(13)X0003-3	29		2			201308		978-0-323-18619-3	2013-05-23		2014-08-21	12	2013-08-01T00:46:09	2015-05-15T02:12:31.234774-04:00							Published by Elsevier Inc.		467	485		19	9	3	0	0	Uploaded	14-Jul	
Florida	JL	S0920-9964(13)00226-0	10.1016/j.schres.2013.04.026	fla	FULL-TEXT	S300	SCHRES	S300.3	0920-9964	271176	S0920-9964(13)X0010-6	150		1			201310			2013-05-23		2014-08-21	12	2014-08-30T01:07:53	2015-05-15T02:50:30.918712-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		21	25		5	0	3	0	0	Uploaded	14-Jul	
Florida	JL	S0920-9964(13)00255-7	10.1016/j.schres.2013.04.039	rev	FULL-TEXT	S300	SCHRES	S300.3	0920-9964	271176	S0920-9964(13)X0010-6	150		1			201310			2013-05-23		2014-08-21	12	2014-08-30T01:07:53	2015-05-15T02:50:30.918712-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		11	14		4	1	0	0	0	Uploaded	14-Jul	
Florida	JL	S0921-8009(13)00101-8	10.1016/j.ecolecon.2013.03.010	fla	FULL-TEXT	S300	ECOLEC	S300.3	0921-8009	271867	S0921-8009(13)X0007-2	93				C	201309			2013-05-23		2015-08-21	24	2014-09-02T10:04:10	2015-05-15T02:57:26.763538-04:00							Published by Elsevier B.V.		1	10		10	0	4	23	1	Uploaded	14-Jul	
Qatar	JL	S0921-8890(13)00058-4	10.1016/j.robot.2013.04.004	fla	FULL-TEXT	S300	ROBOT	S300.1	0921-8890	271599	S0921-8890(13)X0010-7	61		11			201311			2013-05-23		2015-08-21	24	2013-09-26T08:48:18	2015-05-15T02:58:41.518845-04:00							Published by Elsevier B.V.		1224	1234		11	7	3	94	0	Uploaded	14-Jul	
Florida	JL	S0021-9797(13)00479-7	10.1016/j.jcis.2013.05.040	fla	FULL-TEXT	S300	YJCIS	S300.1	0021-9797	272564	S0021-9797(13)X0014-1	405				C	20130901			2013-05-24		2015-08-22	24	2013-06-24T17:26:21	2015-05-14T01:01:18.371901-04:00							Copyright © 2013 Elsevier Inc. All rights reserved.		51	57		7	10	0	2	0	Uploaded	14-Jul	
Florida	JL	S0165-0270(13)00190-8	10.1016/j.jneumeth.2013.05.007	fla	FULL-TEXT	S300	NSM	S300.2	0165-0270	271055	S0165-0270(13)X0011-1	218		2			20130915			2013-05-24		2015-02-20	18	2014-08-17T12:57:20	2015-05-14T04:32:04.626014-04:00							Copyright © 2013 Elsevier B.V. All rights reserved.		196	205		10	6	2	14	0	Uploaded	14-Jul	
Florida	JL	S0277-5387(13)00416-6	10.1016/j.poly.2013.05.031	fla	FULL-TEXT	S300	POLY	S300.1	0277-5387	271375	S0277-5387(13)X0015-4	64				C	20131112			2013-05-24		2015-08-22	24	2013-09-21T16:53:18	2015-05-14T06:24:24.352579-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		289	293		5	7	2	0	1	Uploaded	14-Jul	
Florida	JL	S0278-4343(13)00152-0	10.1016/j.csr.2013.05.005	fla	FULL-TEXT	S300	CSR	S300.1	0278-4343	271732	S0278-4343(13)X0012-3	64				C	20130801			2013-05-24		2015-08-22	24	2013-07-17T20:55:34	2015-05-14T06:29:52.076634-04:00							Published by Elsevier Ltd.		20	32		13	13	0	20	0	Uploaded	14-Jul	
Florida	JL	S0038-0717(13)00179-X	10.1016/j.soilbio.2013.05.007	fla	FULL-TEXT	S300	SBB	S300.2	0038-0717	271195	S0038-0717(13)X0008-2	65				C	201310			2013-05-25		2015-08-23	24	2014-08-19T10:40:25	2015-05-14T02:30:25.041186-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		33	38		6	5	2	0	1	Uploaded	14-Jul	
Florida	JL	S0142-0615(13)00207-X	10.1016/j.ijepes.2013.05.015	fla	FULL-TEXT	S300	JEPE	S300.2	0142-0615	271479	S0142-0615(13)X0006-7	53				C	201312			2013-05-25		2015-08-23	24	2014-09-09T09:41:39	2015-05-14T04:11:00.104106-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		272	278		7	3	7	53	0	Uploaded	14-Jul	
Qatar	JL	S0263-8231(13)00107-9	10.1016/j.tws.2013.04.008	fla	FULL-TEXT	S300	TWST	S300.1	0263-8231	271493	S0263-8231(13)X0007-2	70				C	201309			2013-05-25		2015-08-23	24	2013-06-07T15:23:06	2015-05-14T06:09:01.096049-04:00							Copyright © 2013 Elsevier Ltd. All rights reserved.		39	48		10	10	0	108	0	Uploaded	14-Jul	
Florida	JL	S0741-5214(13)00781-7	10.1016/j.jvs.2013.04.005	fla	FULL-TEXT	S300	YMVA	S300.2	0741-5214	272610	S0741-5214(12)X0022-3	58		4			201310			2013-05-25		2014-08-23	12	2013-10-11T04:43:36	2015-09-30T21:21:09.808919-04:00	Full	2015-10-01T00:29:11Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2013 Society for Vascular Surgery. Published by Elsevier Inc. All rights reserved.		901	909		9	4	5	0	0	Uploaded	14-Jul	
Florida	JL	S1053-8119(13)00553-3	10.1016/j.neuroimage.2013.05.059	err	FULL-TEXT	S300	YNIMG	S300.3	1053-8119	272508	S1053-8119(13)X0013-8	81				C	20131101			2013-05-25		2014-08-23	12	2014-10-01T04:31:42	2015-05-15T04:47:34.52341-04:00							Copyright © 2012 Elsevier Inc. Published by Elsevier Inc. All rights reserved.		507			1	0	0	0	0	Uploaded	14-Jul	
Florida	JL	S1059-1311(13)00149-0	10.1016/j.seizure.2013.05.004	fla	FULL-TEXT	S300	YSEIZ	S300.1	1059-1311	272540	S1059-1311(13)X0009-3	22		9			201311			2013-05-25		2014-08-23	12	2013-10-07T08:46:25	2015-05-15T04:54:28.099382-04:00	Full	2014-11-01T00:03:47Z	OpenArchive	http://www.elsevier.com/open-access/userlicense/1.0/		ElsevierBranded	Copyright © 2013 British Epilepsy Association. Published by Elsevier Ltd.		686	691		6	1	3	0	0	Uploaded	14-Jul	
