IFAS_Unit	Authors	Year	Title	Journal Name	Vol	Issue	Pages	Doi
FoodSci	"Mir, R. W., Ta; Johnson, Ja; Archer, D; Morris, Jg; Jeong, Kc"	2016	Identification and Characterization of Cefotaxime Resistant Bacteria in Beef Cattle	Plos One	11	9		10.1371/journal.pone.0163279
NOFL_REC	"Miranda E Silva, N. G. D., Santos, M. V. F. D., Dubeux Junior, J. C. B., Cunha, M. V. D., Lira, M. D. A. and Ferraz, I."	2016	Effects of planting density and organic fertilization doses on productive efficiency of cactus pear	Revista Caatinga	29	4	976-983	
	"Mislan K.A.S., J. M. H., And E.P. White"	2016	Elevating the status of code in ecology.	Trends				
	in Ecology and Evolution	31		7-Apr		WILDECO		
SFRC	"Misund, B. A., F."	2016	Hedging efficiency of Atlantic salmon futures	Aquaculture Economics & Management	20	4	368-381	10.1080/13657305.2016.1212123
MicroCell	"Mohamed, Z. S., Lau, K., Ardissone, A., Wasserfall, C., Atkinson, M., Triplett, E. and Larkin, J."	2016	Gut bacteria modulate dendritic cell priming of diabetogenic T cell effector functions in a mouse model of autoimmune diabetes	Journal of Immunology	196		2	
	"Mollov, D. T., M.N.; Wei, C.; Kaye, C.; Lockhart, B.; Comstock, J.C.; Rott, P."	2016	First					
	report of Sugarcane mosaic virus							
	infecting Columbus Grass (Sorghum almum)							
	in the United States	Plant						
	Disease	100	7	1510		Everglades_REC		
EnvHort	"Monaghan, P., Hu, S. C., Hansen, G., Ott, E., Nealis, C. and Morera, M."	2016	Balancing the Ecological Function of Residential Stormwater Ponds with Homeowner Landscaping Practices	Environmental Management	58	5	843-856	10.1007/s00267-016-0752-9
AgEd	"Monaghan, P. H., S. C.; Hansen, G.; Ott, E.; Nealis, C.; Morera, M."	2016	Balancing the Ecological Function of Residential Stormwater Ponds with Homeowner Landscaping Practices	Environmental Management	58	5	843-856	10.1007/s00267-016-0752-9
AniSci	"Monari-Delucia, A. A., Em; Hersom, Mj; Thrift, Ta; Yelich, Jv"	2016	"Deferred rate of gain effects on growth, body composition, and concomitant blood metabolites in yearling Angus and Brangus heifers"	The Professional Animal Scientist	32	5	647-657	
SFRC	"Monroe, M. C. B., H. L.; Oxarart, A.; Sturtevant, V. E.; Jakes, P. J.; Evans, E. R."	2016	"Agencies, educators, communities and wildfire: partnerships to enhance environmental education for youth"	Environmental Education Research	22	8	1098-1114	10.1080/13504622.2015.1057555
SFRC	"Monroe, M. C. S. H. C. J. L."	2016	Can climate change enhance biology lessons? A quasi-experiment.	Applied Environmental Education and Communication	15	2	1265-137	
ABE	"Monsivais-Huertero, A. J., J.; Steele-Dunne, S.; Liu, P. W."	2016	Impact of Bias Correction Methods on Estimation of Soil Moisture When Assimilating Active and Passive Microwave Observations	Ieee Transactions on Geoscience and Remote Sensing	54	1	262-278	10.1109/tgrs.2015.2455037
AniSci	"Monteiro, A. G., J-R; Weng, X-S; Ahmed, Bm; Hayen, Mj; Dahl, Ge; Bernard, Jk; Tao, S"	2016	Effect of maternal heat stress during the dry period on growth and metabolism of calves	Journal of dairy science	99	5	3896-3907	
AniSci	"Monteiro, A. T., S; Thompson, Imt; Dahl, Ge"	2016	In utero heat stress decreases calf survival and performance through the first lactation	Journal of Dairy Science	99	10	8443-8450	
IndianRiv_REC	"Montemayor, C. O., Avery, P. B., Cave, R. D."	2016	Infection and mortality of Microtheca ochroloma (Coleoptera: Chrysomelidae) by Isaria fumosorosea (Hypocreales: Cordycipitaceae) under laboratory conditions	Biocontrol Science and Technology	26	5	12	
NOFL_REC	"Montenegro, J., Barrantes, E. and Dilorenzo, N."	2016	Methane emissions by beef cattle consuming hay of varying quality in the dry forest ecosystem of Costa Rica	Livestock Science	193		45-50	10.1016/j.livsci.2016.09.008
	"Montone, V. O. F., C.W.; Peres, N.; Sentelhas, P.C.; Gleason, M.; Ellis, M.; Schnabel, G."	2016	Evaluation of leaf					
	wetness duration models for operational use in strawberry disease-warning							
	systems in four US states	"International Journal of Biometeorology, 10.1007/s00484-016-1165-4"		14	10.1007/s00484-016-1165-4	ABE		
	"Montone, V. O. G. F., C.W.; Peres, N.A.; Sentelhas, P.C.; Gleason, M.; Ellis, M.,; Schnabel, G."	2016	Evaluation of leaf wetness duration models for operational use in disease-warning systems in four U.S. states	"International Journal of Biometerology, "	60	1761-1774		Gulf_REC
SFRC	"Moore, G. W. E., C. B.; Vogel, J. G.; Washington-Allen, R. A.; March, O. G.; Zehnder, R."	2016	Tree mortality from an exceptional drought spanning mesic to semiarid ecoregions	Ecological Applications	26	2	602-611	10.1890/15-0330.1
	"Moore, J. F., Wells, C. P. , Van Vuren, D. H. And Oli, M. K."	2016	Who pays? Intra- vs. inter- generational costs of reproduction.	"Ecosphere, 7:e01236"	7:e01236		7:e01236	WILDECO
FYCS	"Moore, K. N. S., M. E.; Rodriguez, J. C.; Blevins, M.; Hogan, M.; Hunter, L.; Kelly-Begazo, C.; Komar, S.; Mills-Wasniak, S.; Redhage, D."	2016	Principles guiding practice: A case study analysis of the principles of sustainable agriculture for diverse farms	Journal of Agriculture Food Systems and Community Development	6	3	61-89	10.5304/jafscd.2016.063.008
SW_REC	"Morgan, K. T., Rouse, R. E. and Ebel, R. C."	2016	Foliar Applications of Essential Nutrients on Growth and Yield of ‘Valencia’Sweet Orange Infected with Huanglongbing	HortScience	51	12	1482-1493	
Range_REC	"Moriel, P., Artioli, L., Piccolo, M., Marques, R., Poore, M. and Cooke, R."	2016	Frequency of wet brewers grains supplementation during late gestation of beef cows and its effects on offspring postnatal growth and immunity	Journal of Animal Science	94	6	2553-2563	
Range_REC	"Moriel, P., Artioli, L. F. A., Piccolo, M. B., Marques, R. S., Poore, M. H. and Cooke, R. F."	2016	Effects of timing of anabolic implant insertion on growth and immunity of recently weaned beef steers	Journal of Animal Science	94	7	3051-3060	10.2527/jas2016-0470
Range_REC	"Moriel, P., Piccolo, M., Artioli, L., Poore, M., Marques, R. and Cooke, R."	2016	Decreasing the frequency and rate of wet brewers grains supplementation did not impact growth but reduced humoral immune response of preconditioning beef heifers	Journal of Animal Science	94	7	3030-3041	10.2527/jas.2015-0250
Range_REC	"Moriel, P., Piccolo, M. B., Artioli, L. F. A., Marques, R. S., Poore, M. H. and Cooke, R. F."	2016	Short-term energy restriction during late gestation of beef cows decreases postweaning calf humoral immune response to vaccination	Journal of Animal Science	94	6	2542-2552	10.2527/jas2016-0426
Range_REC	"Moriel, P., Piccolo, M. B., Artioli, L. F. A., Santos, G. S., Poore, M. H. and Ferraretto, L. F."	2016	Method of propionic acid-based preservative addition and its effects on nutritive value and fermentation characteristics of wet brewers grains ensiled in the summertime	Professional Animal Scientist	32	5	591-597	10.15232/pas.2016-01513
AniSci	"Moriel, P. P., Matheus B; Artioli, Luis Fa; Santos, Glauber S; Poore, Matthew H; Ferraretto, Luiz F"	2016	Method of propionic acid–based preservative addition and its effects on nutritive value and fermentation characteristics of wet brewers grains ensiled in the summertime	The Professional Animal Scientist	32	5	591-597	
AniSci	"Morota, G. B., T. M.; Penagaricano, F."	2016	MeSH-Informed Enrichment Analysis and MeSH-Guided Semantic Similarity Among Functional Terms and Gene Products in Chicken	G3-Genes Genomes Genetics	6	8	2447-2453	10.1534/g3.116.031096/-/DC1
EntNem	"Morris, K. A., Langston, D.B., Davis, R.F., Noe,; J.P., Dickson, D.W., and Timper, P."	2016	Efficacy of various application methods of fluensulfone for managing root-knot nematodes in vegetables.	Journal of Nematology	48		65-71	
EntNem	"Morris, K. A., Langston, D.B., Dutta, B., Davis,; R.F., Timper, P., Noe, J.P., and Dickson, D.W."	2016	Evidence for a Disease Complex Between Pythium aphanidermatum and Root-knot Nematodes in Cucumber.	Plant Health Progress	17		200-201	
EntNem	"Morris, K. A., Langston, D.B., Davis, R.F., Noe,; J.P., Dickson, D.W., and Timper, P."	2016	Efficacy of various application methods of fluensulfone for managing root-knot nematodes in vegetables.	Journal of Nematology	48		65-71	
	"Morrison, E. L., L.; Al-Agely, A.; Glaab, H.; Johnson, Winston; Jorquera, Milko A.; Ogram, A."	2017	Mycorrhizal inoculation increases genes associated with nitrification and improved nutrient retention in soil	"Biology and Fertility of Soils, 10.1007/s00374-017-1176-2"		5-Jan	10.1007/s00374-017-1176-2	SoilWater
SoilWater	"Morrison, E. N., S.; Bae, H. S.; He, Z.; Zhou, J.; Reddy, K. R.; Ogram, A."	2016	Microbial genetic and enzymatic responses to an anthropogenic phosphorus gradient within a subtropical peatland	Geoderma	268		119-127	10.1016/j.geoderma.2016.01.008
EntNem	"Mortensen, A. N., Ellis, J.D."	2016	"Managed European-derived honey bee, Apis mellifera sspp, colonies reduce African-matriline honey bee, A.m. scutellata, drones at regional mating congregations."	PLoS ONE	11	-8		10.1371/journal.pone.0161331
EntNem	"Mortensen, A. N., Schmehl, D.R., Allsopp, M., Bustamante,; T.A., Kimmel, C.B., Dykes, M.E., Ellis, J.D."	2016	Differences in Varroa destructor infestation rates of two indigenous subspecies of Apis mellifera in the Republic of South Africa.	Experimental and Applied Acarology	68		509-514	10.1007/s10493-015-9999-8.
FYCS	"Morueta, R. T. L., P. M.; Gomez, A. H.; Harris, V. W."	2016	Exploring social and cognitive presences in communities of inquiry to perform higher cognitive tasks	Internet and Higher Education	31		122-131	10.1016/j.iheduc.2016.07.004
ABE	"Mosa, A. E.-B., M. F.; Gao, B."	2016	Biochar filters reduced the toxic effects of nickel on tomato (Lycopersicon esculentum L.) grown in nutrient film technique hydroponic system	Chemosphere	149		254-262	10.1016/j.chemosphere.2016.01.104
ABE	"Mosa, A. E.-G., A.; Truby, P.; Omar, M.; Gao, B.; Elnaggar, A.; Li, Y. C."	2016	Chemo-mechanical modification of cottonwood for Pb2+ removal from aqueous solutions: Sorption mechanisms and potential application as biofilter in drip-irrigation	Chemosphere	161		9-Jan	10.1016/j.chemosphere.2016.06.101
Trop_REC	"Mosa, A. E.-G., A; Truby, P; Omar, M; Gao, B; Elnaggar, a; Li, Yc"	2016	Chemo-mechanical modification of cottonwood for Pb2+ removal from aqueous solutions: Sorption mechanisms and potential application as biofilter in drip-irrigation	Chemosphere	161		9-Jan	10.1016/j.chemosphere.2016.06.101
SoilWater	"Mosa, A. E.-G., A.; Truby, P.; Omar, M.; Gao, B.; Elnaggar, A.; Li, Y. C."	2016	Chemo-mechanical modification of cottonwood for Pb2+ removal from aqueous solutions: Sorption mechanisms and potential application as biofilter in drip-irrigation	Chemosphere	161		9-Jan	10.1016/j.chemosphere.2016.06.101
	"Mosquera, D., Blake, J. G., Romo, D. And Swing, K."	2016	"New observations, activity and first videos of living Echimys saturnus (dark tree rat, Echimyidae) from eastern Ecuador."	Maztozoologia				
	Neotropical	23		87-91		WILDECO		
WILDECO	"Mosquera, D., Blake, J. G., Romo, D. And Swing, K."	2016	Ocelot (Leopardus pardalis) density in eastern Ecuador based on capture-recapture analyses of camera-trap data.	Neotropical Biodiversity	2		51-58	
	"Moss, C. B."	2016	Explaining changes in farmland prices: Another grail					
	quest.	Farm Policy Journal	13	2	25-33		FRED	
FRED	"Moss, C. B., Mbaye, S. and Oehmke, J. F."	2016	Information Measures of Wages and Employment: Application to Senegal	Applied Mathematics	7	3	177	
FRED	"Moss, C. B., Oehmke, J. F., Lyambabaje, A. and Schmitz, A."	2016	Distribution of Budget Shares for Food: An Application of Quantile Regression to Food Security 1	Econometrics	4	2	22	
WILDECO	"Moulton, M. P. a. C., W. P."	2016	Propagule size and patterns of success in early introductions of Chukar Partridges (Alectoris chukar) to Nevada	Evolutionary Ecology Research	17	5	713-720	
SFRC	"Moulton, M. P. C., W. P."	2016	Propagule size and patterns of success in early introductions of Chukar Partridges (Alectoris chukar) to Nevada	Evolutionary Ecology Research	17	5	713-720	
	"Mpeketula-Soko, M. W., Sk; Adesogan, at; Dahl, Ge"	2016	"Survey to determine current methods for handling and preservation of fresh fish in three Malawi cities, "				AniSci	
Citrus_REC	"Muhammad Waqas, J. Q., U. Zaman; Arnold Walter, Schumann; Tri Nguyen, Quang; Aitazaz Ahsan, Farooque; Gordon, R. Brewster; Hassan Shafqat, Chattha"	2016	Effect of Plant Characteristics on Picking Efficiency of the Wild Blueberry Harvester		32	5		10.13031/aea.32.11492
EntNem	"Mukherjee, A., ; Williams, D., Gitzendanner, M.A., Overholt, W.A., and Cuda, J.P."	2016	Microsatellite and chloroplast DNA diversity of the invasive aquatic weed   Hygrophila polysperma in native and invasive ranges.	Aquatic Botany	129		55-61	10.1016/j.aquabot.2015.12.004
IndianRiv_REC	"Mukherjee, A., Williams, D., Gitzendannerc, M. A., Overholt, W. A. And J.P. Cuda"	2016	Microsatellite and chloroplast DNA diversity of the invasive aquatic weed Hygrophila polysperma in native and invasive ranges	Aquatic Botany	129		55-61	http://dx.doi.org/10.1016/j.aquabot.2015.12.004
	"Mulema, A."	2016	Gender-based constraints and opportunities to women’s participation in the small ruminant value chain in Ethiopia: A community capitals analysis	"Community development (Columbus, Ohio), "		19-Jan		IFAS_Global
FRED	"Mullally, C. and Maffioli, A."	2016	Extension and Matching Grants for Improved Management: An Evaluation of the Uruguayan Livestock Program	American Journal of Agricultural Economics	98	1	333-350	10.1093/ajae/aav050
NOFL_REC	"Mullenix, M. K., Sollenberger, L. E., Wallau, M. O., Blount, A. R., Vendramini, J. M. B. and Silveira, M. L."	2016	"Herbage Accumulation, Nutritive Value, and Persistence Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	907-915	10.2135/cropsci2015.08.0507
Range_REC	"Mullenix, M. K., Sollenberger, L. E., Wallau, M. O., Blount, A. R., Vendramini, J. M. B. and Silveira, M. L."	2016	"Herbage Accumulation, Nutritive Value, and Persistence Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	907-915	10.2135/cropsci2015.08.0507
NOFL_REC	"Mullenix, M. K., Sollenberger, L. E., Wallau, M. O., Rowland, D. L., Blount, A. R., Vendramini, J. M. B. and Silveira, M. L."	2016	"Sward Structure, Light Interception, and Rhizome-Root Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	899-906	10.2135/cropsci2015.08.0508
Range_REC	"Mullenix, M. K., Sollenberger, L. E., Wallau, M. O., Rowland, D. L., Blount, A. R., Vendramini, J. M. B. and Silveira, M. L."	2016	"Sward Structure, Light Interception, and Rhizome-Root Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	899-906	10.2135/cropsci2015.08.0508
Agron	"Mullenix, M. K. S., L. E.; Wallau, M. O.; Blount, A. R.; Vendramini, J. M. B.; Silveira, M. L."	2016	"Herbage Accumulation, Nutritive Value, and Persistence Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	907-915	10.2135/cropsci2015.08.0507
Agron	"Mullenix, M. K. S., L. E.; Wallau, M. O.; Rowland, D. L.; Blount, A. R.; Vendramini, J. M. B.; Silveira, M. L."	2016	"Sward Structure, Light Interception, and Rhizome-Root Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	899-906	10.2135/cropsci2015.08.0508
SoilWater	"Mullenix, M. K. S., L. E.; Wallau, M. O.; Blount, A. R.; Vendramini, J. M. B.; Silveira, M. L."	2016	"Herbage Accumulation, Nutritive Value, and Persistence Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	907-915	10.2135/cropsci2015.08.0507
SoilWater	"Mullenix, M. K. S., L. E.; Wallau, M. O.; Rowland, D. L.; Blount, A. R.; Vendramini, J. M. B.; Silveira, M. L."	2016	"Sward Structure, Light Interception, and Rhizome-Root Responses of Rhizoma Peanut Cultivars and Germplasm to Grazing Management"	Crop Science	56	2	899-906	10.2135/cropsci2015.08.0508
West_REC	"Mulvaney, M. J. W., C. W.; Balkcom, K. S.; Kemble, J.; Shannon, D. A."	2017	No-till with high biomass cover crops and invasive legume mulches increased total soil carbon after three years of collard production	Agroecology and Sustainable Food Systems	40	1	In press	10.1080/21683565.2016.1236766
SoilWater	"Mulvaney, M. W., Cw; Balkcom, Ks; Kemble, J; Shannon, Da"	2017	No-till with high biomass cover crops and invasive legume mulches increased total soil carbon after three years of collard production	Agroecology and Sustainable Food Systems	41	1	30-45	10.1080/21683565.2016.1236766
WILDECO	"Mundim, F. M. a. B., E. M."	2016	Is There a Temperate Bias in Our Understanding of How Climate Change Will Alter Plant- Herbivore Interactions? A Meta- analysis of Experimental Studies	American Naturalist	188		S74-S89	10.1086/687530
AniSci	"Munoz, O. D. N., Marco; Van Der Meulen, Karen; Van Reeth, Kristien; Koopmans, Marion; Harris, Kate; Von Dobschuetz, Sophie; Freidl, Gudrun; Meijer, Adam; Breed, Andrew"	2016	Genetic adaptation of influenza A viruses in domestic animals and their potential role in interspecies transmission: a literature review	Ecohealth	13	1	171-198	
SoilWater	"Mussoline, W. a. B., J. R.; Boman, B. J.; Trupia, S.; Wilkie, A. C."	2017	"Agronomic productivity, bioethanol potential and postharvest storability of an industrial sweetpotato cultivar"	Industrial Crops and Products	95		96-103	10.1016/j.indcrop.2016.10.013
	"Mussoline, W. a. W., Ann C"	2016	Feed and fuel: the dual?purpose advantage of an industrial sweetpotato	"Journal of the Science of Food and Agriculture, 10.1002/jsfa.7902"			10.1002/jsfa.7902	SoilWater
	"Mutunga, J. M. C., Q.-H., Wong, D.M., Lam, P. C-H., Li, J., Totrov, M.M., Gross, A.D., Carlier, P.R., and Bloomquist, J.R."	2016	"Bivalent carbamates as novel control agents of the malaria mosquito, Anopheles"					
	gambiae. (invited)	Chimia	70		704-708		EntNem	
SW_REC	"Muwamba, A., Nkedi-Kizza, P. and Morgan, K. T."	2016	Determination of Sorption Coefficient of Phosphorus Applied for Sugarcane Production in Southwestern Florida	Journal of Environmental Quality	45	5	1760-1768	10.2134/jeq2016.03.0087
SoilWater	"Muwamba, A. N.-K., P.; Morgan, K. T."	2016	Determination of Sorption Coefficient of Phosphorus Applied for Sugarcane Production in Southwestern Florida	Journal of Environmental Quality	45	5	1760-1768	10.2134/jeq2016.03.0087
